CIK,Header,Product,Date,Amount
807707,Designated as Hedging Instrument [Member] | Revolving Credit Facility [Member] | Interest Rate Swap [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Nov  30  2015 
USD ($)", 
807707,Designated as Hedging Instrument [Member] | Revolving Credit Facility [Member] | Interest Rate Swap [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Nov  30  2015 
USD ($)", 
807707,Designated as Hedging Instrument [Member] | Revolving Credit Facility [Member] | Interest Rate Swap [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Nov  30  2015 
USD ($)", 
807707,Designated as Hedging Instrument [Member] | Revolving Credit Facility [Member] | Interest Rate Swap [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Nov  30  2015 
USD ($)", 
807707,Designated as Hedging Instrument [Member] | Construction Loan Payable [Member] | Interest Rate Swap [Member],Notional Amount of Foreign Currency Derivatives,"
Nov  30  2015 
USD ($)","$ 7,658"
807707,Designated as Hedging Instrument [Member] | Construction Loan Payable [Member] | Interest Rate Swap [Member],Notional Amount of Foreign Currency Derivatives,"
Nov  30  2015 
USD ($)", 
807707,Designated as Hedging Instrument [Member] | Construction Loan Payable [Member] | Interest Rate Swap [Member],Notional Amount of Foreign Currency Derivatives,"
Nov  30  2015 
USD ($)","$ 7,658"
807707,Designated as Hedging Instrument [Member] | Construction Loan Payable [Member] | Interest Rate Swap [Member],Notional Amount of Foreign Currency Derivatives,"
Nov  30  2015 
USD ($)", 
807707,Not Designated as Hedging Instrument [Member] | Foreign Exchange Forward [Member],Notional Amount of Foreign Currency Derivatives,"
Nov  30  2015 
USD ($)","$ 5,660"
807707,Not Designated as Hedging Instrument [Member] | Foreign Exchange Forward [Member],Notional Amount of Foreign Currency Derivatives,"
Nov  30  2015 
USD ($)", 
807707,Not Designated as Hedging Instrument [Member] | Foreign Exchange Forward [Member],Notional Amount of Foreign Currency Derivatives,"
Nov  30  2015 
USD ($)","$ 5,660"
807707,Not Designated as Hedging Instrument [Member] | Foreign Exchange Forward [Member],Notional Amount of Foreign Currency Derivatives,"
Nov  30  2015 
USD ($)", 
915912,Cash Flow Hedges | Fair Value- Inputs- Level 2 [Member] | Interest Rate Cap [Member],Financial Instruments Measured/Discussed at Fair Value,Jun  30  2016, 
915912,Cash Flow Hedges | Fair Value- Inputs- Level 2 [Member] | Interest Rate Cap [Member],Financial Instruments Measured/Discussed at Fair Value,Jun  30  2016, 
915912,Not Designated as Hedging Instrument [Member] | Fair Value- Inputs- Level 2 [Member] | Interest Rate Cap [Member],Derivative assets,Jun  30  2016,40
915912,Not Designated as Hedging Instrument [Member] | Fair Value- Inputs- Level 2 [Member] | Interest Rate Cap [Member],Derivative assets,Jun  30  2016,26
915912,Estimate of Fair Value Measurement [Member] | Cash Flow Hedges | Interest Rate Cap [Member],Derivative assets,Jun  30  2016,0
915912,Estimate of Fair Value Measurement [Member] | Cash Flow Hedges | Interest Rate Cap [Member],Derivative assets,Jun  30  2016,5
915912,Estimate of Fair Value Measurement [Member] | Cash Flow Hedges | Interest Rate Swap [Member],Financial Instruments Measured/Discussed at Fair Value,Jun  30  2016, 
915912,Estimate of Fair Value Measurement [Member] | Cash Flow Hedges | Interest Rate Swap [Member],Financial Instruments Measured/Discussed at Fair Value,Jun  30  2016, 
915912,Estimate of Fair Value Measurement [Member] | Cash Flow Hedges | Fair Value- Inputs- Level 2 [Member] | Interest Rate Swap [Member],Derivative assets,Jun  30  2016,"(54,311)"
915912,Estimate of Fair Value Measurement [Member] | Cash Flow Hedges | Fair Value- Inputs- Level 2 [Member] | Interest Rate Swap [Member],Derivative assets,Jun  30  2016,"5,422"
915912,Estimate of Fair Value Measurement [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Cap [Member],Financial Instruments Measured/Discussed at Fair Value,Jun  30  2016, 
915912,Estimate of Fair Value Measurement [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Cap [Member],Financial Instruments Measured/Discussed at Fair Value,Jun  30  2016, 
915912,Cash Flow Hedges | Interest Rate Swap [Member],Notional amount,"
May  03  2016 
USD ($)", 
915912,Cash Flow Hedges | Interest Rate Swap [Member],Notional amount,"
May  03  2016 
USD ($)", 
915912,Cash Flow Hedges | Interest Rate Swap [Member],Notional amount,"
May  03  2016 
USD ($)","$ 1,050,000"
915912,Cash Flow Hedges | Interest Rate Swap [Member] | Subsequent event,Subsequent events,"
May  03  2016 
USD ($)", 
915912,Cash Flow Hedges | Interest Rate Swap [Member] | Subsequent event,Subsequent events,"
May  03  2016 
USD ($)", 
915912,Cash Flow Hedges | Interest Rate Swap [Member] | Subsequent event,Subsequent events,"
May  03  2016 
USD ($)", 
1116521,"
Cash Flow Hedging [Member] | Designated as Hedging Instrument [Member] | Interest Rate Swap [Member]",Derivative [Line Items],"
Mar  31  2014", 
1116521,"
Cash Flow Hedging [Member] | Designated as Hedging Instrument [Member] | Interest Rate Swap [Member]",Derivative [Line Items],"
Mar  31  2014", 
1116521,"
Cash Flow Hedging [Member] | Designated as Hedging Instrument [Member] | Interest Rate Swap [Member]",Derivative [Line Items],"
Mar  31  2014", 
1116521,"
Cash Flow Hedging [Member] | Designated as Hedging Instrument [Member] | Interest Rate Swap [Member]",Derivative [Line Items],"
Mar  31  2014", 
104918,Other Current Liabilities [Member] | Interest Rate Contracts [Member],Gross Asset,"
Mar  31  2015",0us-gaap_DerivativeFairValueOfDerivativeAsset/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherCurrentLiabilitiesMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember
104918,Other Current Liabilities [Member] | Interest Rate Contracts [Member],Gross Asset,"
Mar  31  2015",0us-gaap_DerivativeFairValueOfDerivativeAsset/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherCurrentLiabilitiesMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember
104918,Other Current Liabilities [Member] | Interest Rate Contracts [Member],Collateral Netting,"
Mar  31  2015","677,000us-gaap_DerivativeFairValueAmountOffsetAgainstCollateralNet/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherCurrentLiabilitiesMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember"
104918,Other Current Liabilities [Member] | Interest Rate Contracts [Member],Collateral Netting,"
Mar  31  2015",0us-gaap_DerivativeFairValueAmountOffsetAgainstCollateralNet/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherCurrentLiabilitiesMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember
104918,Other Current Liabilities [Member] | Interest Rate Contracts [Member],Gross Asset,"
Mar  31  2015", 
104918,Other Current Liabilities [Member] | Interest Rate Contracts [Member],Gross Asset,"
Mar  31  2015","966,000us-gaap_DerivativeFairValueOfDerivativeAsset/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherCurrentAssetsMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember"
104918,Other Current Liabilities [Member] | Interest Rate Contracts [Member],Collateral Netting,"
Mar  31  2015", 
104918,Other Current Liabilities [Member] | Interest Rate Contracts [Member],Collateral Netting,"
Mar  31  2015",0us-gaap_DerivativeFairValueAmountOffsetAgainstCollateralNet/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherCurrentAssetsMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember
104918,Other Noncurrent Liabilities [Member] | Interest Rate Contracts [Member],Gross Asset,"
Mar  31  2015",0us-gaap_DerivativeFairValueOfDerivativeAsset/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherNoncurrentLiabilitiesMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember
104918,Other Noncurrent Liabilities [Member] | Interest Rate Contracts [Member],Gross Asset,"
Mar  31  2015",0us-gaap_DerivativeFairValueOfDerivativeAsset/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherNoncurrentLiabilitiesMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember
104918,Other Noncurrent Liabilities [Member] | Interest Rate Contracts [Member],Collateral Netting,"
Mar  31  2015","49,813,000us-gaap_DerivativeFairValueAmountOffsetAgainstCollateralNet/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherNoncurrentLiabilitiesMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember"
104918,Other Noncurrent Liabilities [Member] | Interest Rate Contracts [Member],Collateral Netting,"
Mar  31  2015","28,880,000us-gaap_DerivativeFairValueAmountOffsetAgainstCollateralNet/ us-gaap_BalanceSheetLocationAxis= us-gaap_OtherNoncurrentLiabilitiesMember/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember"
10795,Life Sciences,Currency translation/other,"
Dec  31  2015 
USD ($)",(3)
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU","$ 95,000"
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU","$ 95,000"
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative, Notional Amount | $","
Dec  27  2015 
EUR (€) 
BTU", 
14195,Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) Recognized in Other Comprehensive Income (Loss), Effective Portion, Net",Sep  27  2015,(269)
14195,Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) Recognized in Other Comprehensive Income (Loss), Effective Portion, Net",Sep  27  2015,351
14195,Net Sales [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) Reclassified from Accumulated OCI into Income, Effective Portion, Net",Sep  27  2015,(302)
14195,Net Sales [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) Reclassified from Accumulated OCI into Income, Effective Portion, Net",Sep  27  2015,(311)
913341,"
Builder Line Lending - Interest Rate Concession [Member]","Financing Receivable, Modifications [Line Items]","
Jun  30  2014", 
913341,"
Builder Line Lending - Interest Rate Concession [Member]","Financing Receivable, Modifications [Line Items]","
Jun  30  2014", 
913341,"
Builder Line Lending - Interest Rate Concession [Member]","Financing Receivable, Modifications [Line Items]","
Jun  30  2014", 
913341,"
Builder Line Lending - Interest Rate Concession [Member]","Financing Receivable, Modifications [Line Items]","
Jun  30  2014", 
913341,"
Builder Line Lending - Interest Rate Concession [Member]","Troubled debt restructuring, post-modification recorded investment","
Jun  30  2014", 
913341,"
Builder Line Lending - Interest Rate Concession [Member]","Troubled debt restructuring, post-modification recorded investment","
Jun  30  2014",$ 17
913341,"
Builder Line Lending - Interest Rate Concession [Member]","Troubled debt restructuring, post-modification recorded investment","
Jun  30  2014", 
913341,"
Builder Line Lending - Interest Rate Concession [Member]","Troubled debt restructuring, post-modification recorded investment","
Jun  30  2014",$ 17
1102934,Interest Rate Swap [Member] | Accrued Expenses and Other Current Liabilities [Member] | Designated as Hedging Instrument [Member],Fair value of foreign exchange contract asset derivatives,Dec  31  2015,0
1102934,Interest Rate Swap [Member] | Accrued Expenses and Other Current Liabilities [Member] | Designated as Hedging Instrument [Member],Fair value of foreign exchange contract asset derivatives,Dec  31  2015,0
1102934,Interest Rate Swap [Member] | Other Noncurrent Assets [Member] | Designated as Hedging Instrument [Member],Fair value of foreign exchange contract asset derivatives,Dec  31  2015,114
1102934,Interest Rate Swap [Member] | Other Noncurrent Assets [Member] | Designated as Hedging Instrument [Member],Fair value of foreign exchange contract asset derivatives,Dec  31  2015,0
1102934,Interest Rate Swap [Member] | Other Long-term Liabilities [Member] | Designated as Hedging Instrument [Member],Fair value of foreign exchange contract asset derivatives,Dec  31  2015,0
1102934,Interest Rate Swap [Member] | Other Long-term Liabilities [Member] | Designated as Hedging Instrument [Member],Fair value of foreign exchange contract asset derivatives,Dec  31  2015,0
916457,Interest Rate Hedging Instruments,"Derivative assets, current",Jun  30  2016,0
916457,Interest Rate Hedging Instruments,"Derivative assets, current",Jun  30  2016,0
916457,Interest Rate Hedging Instruments,"Derivative Liabilities, Noncurrent",Jun  30  2016,59
916457,Interest Rate Hedging Instruments,"Derivative Liabilities, Noncurrent",Jun  30  2016,53
916457,Interest Rate Hedging Instruments | Designated as Hedging Instrument [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2016, 
916457,Interest Rate Hedging Instruments | Designated as Hedging Instrument [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2016, 
916457,Interest Rate Swap [Member],Interest expense,Mar  31  2016,
916457,Interest Rate Swap [Member],Interest expense,Mar  31  2016,1
916457,Interest Rate Swap [Member],Interest expense,Mar  31  2016,1
916457,Interest Rate Swap [Member],Interest expense,Sep  30  2015,
916457,Interest Rate Swap [Member],Interest expense,Sep  30  2015,1
916457,Interest Rate Swap [Member],Interest expense,Sep  30  2015,7
916457,Interest Rate Swap [Member],Interest expense,Sep  30  2015,2
916457,Interest Rate Swap [Member],Interest expense,Sep  30  2015,9
916457,Interest Rate Swap [Member],"Derivative assets, current",Jun  30  2015,0
916457,Interest Rate Swap [Member],"Derivative assets, current",Jun  30  2015,0
916457,Interest Rate Swap [Member],"Derivative Liabilities, Noncurrent",Jun  30  2015,63
916457,Interest Rate Swap [Member],"Derivative Liabilities, Noncurrent",Jun  30  2015,70
916457,Interest Rate Swap [Member] | Designated as Hedging Instrument [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
916457,Interest Rate Swap [Member] | Designated as Hedging Instrument [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
916457,Interest Rate Swap [Member] | Not Designated as Hedging Instrument [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
916457,Interest Rate Swap [Member] | Not Designated as Hedging Instrument [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
916457,Interest Rate Swap [Member],Gains (Loss) Recognized in OCI (Effective Portion),"
Mar  31  2015",(6)us-gaap_DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateSwapMember
916457,Interest Rate Swap [Member],Gains (Loss) Recognized in OCI (Effective Portion),"
Mar  31  2015","[1],[2]"
916457,Interest Rate Swap [Member],Gains (Loss) Recognized in OCI (Effective Portion),"
Mar  31  2015",0us-gaap_DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateSwapMember
916457,Interest Rate Swap [Member],Gains (Loss) Recognized in OCI (Effective Portion),"
Mar  31  2015","[1],[2]"
916457,Reclassification out of Accumulated Other Comprehensive Income [Member] | Interest Rate Swap [Member],Interest expense,"
Mar  31  2015",$ (12)us-gaap_InterestExpense/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateSwapMember/ us-gaap_ReclassificationOutOfAccumulatedOtherComprehensiveIncomeAxis= us-gaap_ReclassificationOutOfAccumulatedOtherComprehensiveIncomeMember
916457,Reclassification out of Accumulated Other Comprehensive Income [Member] | Interest Rate Swap [Member],Interest expense,"
Mar  31  2015","[1],[2],[3],[4]"
916457,Reclassification out of Accumulated Other Comprehensive Income [Member] | Interest Rate Swap [Member],Interest expense,"
Mar  31  2015",$ (13)us-gaap_InterestExpense/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateSwapMember/ us-gaap_ReclassificationOutOfAccumulatedOtherComprehensiveIncomeAxis= us-gaap_ReclassificationOutOfAccumulatedOtherComprehensiveIncomeMember
916457,Reclassification out of Accumulated Other Comprehensive Income [Member] | Interest Rate Swap [Member],Interest expense,"
Mar  31  2015","[1],[2],[3],[4]"
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Cash Flow Hedging,"Derivative, notional amount",Mar  31  2016,200
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Cash Flow Hedging,"Derivative, notional amount",Mar  31  2016,50
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Cash Flow Hedging,"Derivative, notional amount",Mar  31  2016,200
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Cash Flow Hedging,"Derivative, notional amount",Mar  31  2016,50
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Cash Flow Hedging,"Derivative, notional amount",Mar  31  2016, 
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member],Derivative [Line Items],Mar  31  2016, 
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member],Derivative [Line Items],Mar  31  2016, 
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member],Derivative [Line Items],Mar  31  2016, 
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member],Derivative [Line Items],Mar  31  2016, 
721371,Interest Rate Swap [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member],Derivative [Line Items],Mar  31  2016, 
721371,Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015,$ 300
721371,Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015,450
721371,Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015,$ 300
721371,Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015,450
721371,Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015, 
721371,Forward Contracts | Designated as Hedging Instrument | Cash Flow Hedging | Interest Rate Swaps,Derivative [Line Items],Dec  31  2015, 
721371,Forward Contracts | Designated as Hedging Instrument | Cash Flow Hedging | Interest Rate Swaps,Derivative [Line Items],Dec  31  2015, 
721371,Forward Contracts | Designated as Hedging Instrument | Cash Flow Hedging | Interest Rate Swaps,Derivative [Line Items],Dec  31  2015, 
721371,Forward Contracts | Designated as Hedging Instrument | Cash Flow Hedging | Interest Rate Swaps,Derivative [Line Items],Dec  31  2015, 
721371,Forward Contracts | Designated as Hedging Instrument | Cash Flow Hedging | Interest Rate Swaps,Derivative [Line Items],Dec  31  2015, 
721371,Deb Redemption [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015, 
721371,Deb Redemption [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015,$ 875
721371,Deb Redemption [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015, 
721371,Deb Redemption [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015,$ 875
721371,Deb Redemption [Member] | Designated as Hedging Instrument | Fair Value Hedging [Member] | Interest Rate Swaps,"Derivative, notional amount",Dec  31  2015, 
790051,Carlisle Fluid Technologies,Currency translation,"
Sep  30  2015 
USD ($)",(1.2)
861842,Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
861842,Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
861842,Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015,860
861842,Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
861842,Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
861842,Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
861842,Commercial Portfolio Segment [Member] | Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
861842,Commercial Portfolio Segment [Member] | Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
861842,Commercial Portfolio Segment [Member] | Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015,860
861842,Commercial Portfolio Segment [Member] | Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
861842,Commercial Portfolio Segment [Member] | Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
861842,Commercial Portfolio Segment [Member] | Contractual Interest Rate Reduction [Member],Non-accrual TDRs,Jun  30  2015, 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)",2.00%
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)",2.00%
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)",2.00%
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Minimum [Member],Basis spread on variable rate,"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
3197,Cross Currency Interest Rate Contract [Member] | Maximum [Member],Line Of Credit Facility [Line Items],"
Mar  31  2016 
USD ($)", 
925645,BULGARIA [Member],Foreign Currency,Jun  30  2016,447
925645,BULGARIA [Member],Foreign Currency,Jun  30  2016, 
925645,CROATIA [Member],Foreign Currency,Jun  30  2016,16
925645,CROATIA [Member],Foreign Currency,Jun  30  2016, 
925645,CZECH REPUBLIC [Member],Foreign Currency,Jun  30  2016,"7,549"
925645,CZECH REPUBLIC [Member],Foreign Currency,Jun  30  2016, 
925645,ROMANIA [Member],Foreign Currency,Jun  30  2016,"1,544"
925645,ROMANIA [Member],Foreign Currency,Jun  30  2016, 
925645,SLOVAK REPUBLIC [Member],Foreign Currency,Jun  30  2016,941
925645,SLOVAK REPUBLIC [Member],Foreign Currency,Jun  30  2016, 
925645,SLOVENIA [Member],Foreign Currency,Jun  30  2016,0
925645,SLOVENIA [Member],Foreign Currency,Jun  30  2016, 
911147,Interest Rate Swap - Current [Member] | Accrued Liabilities [Member],Gross recognized Liabilites,Jun  30  2016,(71)
911147,Interest Rate Swap - Current [Member] | Accrued Liabilities [Member],Gross recognized Liabilites,Jun  30  2016,(86)
911147,Interest Rate Swap - Current [Member] | Accrued Liabilities [Member],Net Recognized Fair value Liabilities,Jun  30  2016,(71)
911147,Interest Rate Swap - Current [Member] | Accrued Liabilities [Member],Net Recognized Fair value Liabilities,Jun  30  2016,(86)
911147,Interest Rate Swap - Non-Current [Member] | Taxes Payable and Other [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2016, 
911147,Interest Rate Swap - Non-Current [Member] | Taxes Payable and Other [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2016, 
911147,Interest Rate Swap - Non-Current [Member] | Taxes Payable and Other [Member],Gross Amounts Offset,Jun  30  2016,0
911147,Interest Rate Swap - Non-Current [Member] | Taxes Payable and Other [Member],Gross Amounts Offset,Jun  30  2016,0
911147,Interest Rate Swap - Current [Member] | Accrued Liabilities [Member],Gross recognized Liabilites,Mar  31  2016,(76)
911147,Interest Rate Swap - Current [Member] | Accrued Liabilities [Member],Gross recognized Liabilites,Mar  31  2016,(86)
911147,Interest Rate Swap - Current [Member] | Accrued Liabilities [Member],Net Recognized Fair value Liabilities,Mar  31  2016,(76)
